Country,Region,ResidenceType,Year,PM25,HealthCategory,HealthImpactScore,lat,long
Bolivia (Plurinational State of),Americas,Towns,2012,25.43,Unhealthy,4,-16.681984235150747,-64.69843861968252
Equatorial Guinea,Africa,Total,2012,25.53,Unhealthy,4,1.7054056331507816,10.341727795299567
Bolivia (Plurinational State of),Americas,Rural,2012,25.56,Unhealthy,4,-16.681984235150747,-64.69843861968252
Georgia,Europe,Total,2012,25.6,Unhealthy,4,42.172941984875564,43.52425602662823
Sri Lanka,South-East Asia,Urban,2012,25.6,Unhealthy,4,7.611038184516178,80.70163201858917
Thailand,South-East Asia,Total,2012,25.66,Unhealthy,4,15.082584951953617,101.00064849829911
Guatemala,Americas,Total,2012,25.71,Unhealthy,4,15.690119576851288,-90.36721211796791
Gabon,Africa,Total,2012,25.71,Unhealthy,4,-0.5864465779017811,11.7887417210203
Sudan,Eastern Mediterranean,Cities,2012,25.74,Unhealthy,4,15.967966109559557,29.90746524572068
Jordan,Eastern Mediterranean,Rural,2012,25.79,Unhealthy,4,31.238702641837445,36.757683583901155
Libya,Eastern Mediterranean,Towns,2012,25.95,Unhealthy,4,27.016716392720845,18.06679321821868
Poland,Europe,Urban,2012,25.98,Unhealthy,4,52.11183561214399,19.419706287902866
Libya,Eastern Mediterranean,Urban,2012,25.99,Unhealthy,4,27.016716392720845,18.06679321821868
Libya,Eastern Mediterranean,Cities,2012,26.03,Unhealthy,4,27.016716392720845,18.06679321821868
El Salvador,Americas,Towns,2012,26.06,Unhealthy,4,13.739863723829261,-88.87095706807965
Syrian Arab Republic,Eastern Mediterranean,Cities,2012,26.06,Unhealthy,4,35.01677732587028,38.48446214064039
Sri Lanka,South-East Asia,Cities,2012,26.11,Unhealthy,4,7.611038184516178,80.70163201858917
Montenegro,Europe,Cities,2012,26.14,Unhealthy,4,42.7880033111823,19.238630666900214
Republic of Korea,Western Pacific,Total,2012,26.18,Unhealthy,4,36.373367227329716,127.83477114816299
Tunisia,Eastern Mediterranean,Urban,2012,26.19,Unhealthy,4,34.088955486452505,9.556128801622371
Bolivia (Plurinational State of),Americas,Total,2012,26.26,Unhealthy,4,-16.681984235150747,-64.69843861968252
Malaysia,Western Pacific,Cities,2012,26.27,Unhealthy,4,3.811140433067237,109.69934297070633
Central African Republic,Africa,Rural,2012,26.27,Unhealthy,4,6.572299164266934,20.461832981489685
Republic of Korea,Western Pacific,Cities,2012,26.48,Unhealthy,4,36.373367227329716,127.83477114816299
Equatorial Guinea,Africa,Towns,2012,26.49,Unhealthy,4,1.7054056331507816,10.341727795299567
Thailand,South-East Asia,Urban,2012,26.54,Unhealthy,4,15.082584951953617,101.00064849829911
Republic of Korea,Western Pacific,Urban,2012,26.56,Unhealthy,4,36.373367227329716,127.83477114816299
Philippines,Western Pacific,Cities,2012,26.58,Unhealthy,4,11.72934323099065,122.9192800779608
Poland,Europe,Cities,2012,26.66,Unhealthy,4,52.11183561214399,19.419706287902866
Burundi,Africa,Rural,2012,26.78,Unhealthy,4,-3.3592151438157476,29.875228417077654
Montenegro,Europe,Total,2012,26.83,Unhealthy,4,42.7880033111823,19.238630666900214
El Salvador,Americas,Total,2012,26.86,Unhealthy,4,13.739863723829261,-88.87095706807965
Republic of Korea,Western Pacific,Towns,2012,26.93,Unhealthy,4,36.373367227329716,127.83477114816299
Serbia,Europe,Rural,2012,26.94,Unhealthy,4,44.211319830808264,20.806606289063094
Angola,Africa,Urban,2012,26.94,Unhealthy,4,-12.270613926548416,17.5317833661526
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,Rural,2012,26.96,Unhealthy,4,31.915220298420675,35.195479713946845
Guatemala,Americas,Urban,2012,27.03,Unhealthy,4,15.690119576851288,-90.36721211796791
Equatorial Guinea,Africa,Urban,2012,27.14,Unhealthy,4,1.7054056331507816,10.341727795299567
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,Towns,2012,27.31,Unhealthy,4,31.915220298420675,35.195479713946845
Montenegro,Europe,Rural,2012,27.37,Unhealthy,4,42.7880033111823,19.238630666900214
Thailand,South-East Asia,Cities,2012,27.42,Unhealthy,4,15.082584951953617,101.00064849829911
Tunisia,Eastern Mediterranean,Cities,2012,27.49,Unhealthy,4,34.088955486452505,9.556128801622371
El Salvador,Americas,Urban,2012,27.57,Unhealthy,4,13.739863723829261,-88.87095706807965
Peru,Americas,Rural,2012,27.66,Unhealthy,4,-9.107149627259437,-74.42074158947497
Angola,Africa,Cities,2012,27.66,Unhealthy,4,-12.270613926548416,17.5317833661526
Serbia,Europe,Cities,2012,27.76,Unhealthy,4,44.211319830808264,20.806606289063094
Central African Republic,Africa,Towns,2012,27.83,Unhealthy,4,6.572299164266934,20.461832981489685
Central African Republic,Africa,Total,2012,27.84,Unhealthy,4,6.572299164266934,20.461832981489685
Serbia,Europe,Total,2012,27.88,Unhealthy,4,44.211319830808264,20.806606289063094
Bolivia (Plurinational State of),Americas,Urban,2012,28,Unhealthy,4,-16.681984235150747,-64.69843861968252
Georgia,Europe,Urban,2012,28.05,Unhealthy,4,42.172941984875564,43.52425602662823
Cabo Verde,Africa,Rural,2012,28.07,Unhealthy,4,15.95330551583823,-23.956544022658164
Myanmar,South-East Asia,Rural,2012,28.22,Unhealthy,4,21.112906888883465,96.49475560405618
Burundi,Africa,Total,2012,28.29,Unhealthy,4,-3.3592151438157476,29.875228417077654
Burundi,Africa,Towns,2012,28.33,Unhealthy,4,-3.3592151438157476,29.875228417077654
Myanmar,South-East Asia,Total,2012,28.51,Unhealthy,4,21.112906888883465,96.49475560405618
Libya,Eastern Mediterranean,Total,2012,28.53,Unhealthy,4,27.016716392720845,18.06679321821868
Serbia,Europe,Urban,2012,28.53,Unhealthy,4,44.211319830808264,20.806606289063094
Bolivia (Plurinational State of),Americas,Cities,2012,28.59,Unhealthy,4,-16.681984235150747,-64.69843861968252
Burundi,Africa,Urban,2012,28.63,Unhealthy,4,-3.3592151438157476,29.875228417077654
Peru,Americas,Towns,2012,28.71,Unhealthy,4,-9.107149627259437,-74.42074158947497
Myanmar,South-East Asia,Towns,2012,28.82,Unhealthy,4,21.112906888883465,96.49475560405618
El Salvador,Americas,Cities,2012,28.92,Unhealthy,4,13.739863723829261,-88.87095706807965
Guatemala,Americas,Cities,2012,28.92,Unhealthy,4,15.690119576851288,-90.36721211796791
Iran (Islamic Republic of),Eastern Mediterranean,Rural,2012,28.92,Unhealthy,4,32.52733594154731,54.44087560381349
Sao Tome and Principe,Africa,Towns,2012,28.96,Unhealthy,4,0.4438400918547908,6.724216359640079
Equatorial Guinea,Africa,Cities,2012,28.96,Unhealthy,4,1.7054056331507816,10.341727795299567
Gabon,Africa,Towns,2012,29.03,Unhealthy,4,-0.5864465779017811,11.7887417210203
Libya,Eastern Mediterranean,Rural,2012,29.14,Unhealthy,4,27.016716392720845,18.06679321821868
Serbia,Europe,Towns,2012,29.14,Unhealthy,4,44.211319830808264,20.806606289063094
Myanmar,South-East Asia,Urban,2012,29.17,Unhealthy,4,21.112906888883465,96.49475560405618
Burundi,Africa,Cities,2012,29.18,Unhealthy,4,-3.3592151438157476,29.875228417077654
Georgia,Europe,Cities,2012,29.24,Unhealthy,4,42.172941984875564,43.52425602662823
Iran (Islamic Republic of),Eastern Mediterranean,Towns,2012,29.28,Unhealthy,4,32.52733594154731,54.44087560381349
Myanmar,South-East Asia,Cities,2012,29.4,Unhealthy,4,21.112906888883465,96.49475560405618
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,Total,2012,29.45,Unhealthy,4,31.915220298420675,35.195479713946845
Iran (Islamic Republic of),Eastern Mediterranean,Total,2012,29.63,Unhealthy,4,32.52733594154731,54.44087560381349
Democratic Republic of the Congo,Africa,Rural,2012,29.72,Unhealthy,4,-2.865488031406876,23.63774723807929
Congo,Africa,Total,2012,29.85,Unhealthy,4,-0.836992413922509,15.221142337405276
Peru,Americas,Total,2012,29.99,Unhealthy,4,-9.107149627259437,-74.42074158947497
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,Urban,2012,30.02,Unhealthy,4,31.915220298420675,35.195479713946845
Bhutan,South-East Asia,Total,2012,30.03,Unhealthy,4,27.412137795939046,90.40215959871236
Bhutan,South-East Asia,Rural,2012,30.41,Unhealthy,4,27.412137795939046,90.40215959871236
Uganda,Africa,Rural,2012,30.55,Unhealthy,4,1.274231547393379,32.36866536956964
Bosnia and Herzegovina,Europe,Rural,2012,30.9,Unhealthy,4,44.171474332882234,17.77489156905741
Benin,Africa,Towns,2012,30.91,Unhealthy,4,9.635612234306965,2.3266146447462805
North Macedonia,Europe,Rural,2012,30.95,Unhealthy,4,41.59519155835769,21.680595783449295
Uganda,Africa,Towns,2012,31.03,Unhealthy,4,1.274231547393379,32.36866536956964
Sao Tome and Principe,Africa,Rural,2012,31.24,Unhealthy,4,0.4438400918547908,6.724216359640079
Kazakhstan,Europe,Rural,2012,31.36,Unhealthy,4,48.36167091449599,67.24550262218885
Iran (Islamic Republic of),Eastern Mediterranean,Urban,2012,31.58,Unhealthy,4,32.52733594154731,54.44087560381349
North Macedonia,Europe,Towns,2012,31.79,Unhealthy,4,41.59519155835769,21.680595783449295
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,Cities,2012,31.83,Unhealthy,4,31.915220298420675,35.195479713946845
Benin,Africa,Rural,2012,31.84,Unhealthy,4,9.635612234306965,2.3266146447462805
Gabon,Africa,Urban,2012,31.84,Unhealthy,4,-0.5864465779017811,11.7887417210203
Benin,Africa,Total,2012,31.85,Unhealthy,4,9.635612234306965,2.3266146447462805
Azerbaijan,Europe,Rural,2012,31.86,Unhealthy,4,40.28666184095767,47.54784166502395
Benin,Africa,Urban,2012,31.86,Unhealthy,4,9.635612234306965,2.3266146447462805
Cabo Verde,Africa,Total,2012,31.92,Unhealthy,4,15.95330551583823,-23.956544022658164
Uganda,Africa,Total,2012,32.14,Unhealthy,4,1.274231547393379,32.36866536956964
Democratic Republic of the Congo,Africa,Total,2012,32.14,Unhealthy,4,-2.865488031406876,23.63774723807929
Peru,Americas,Urban,2012,32.15,Unhealthy,4,-9.107149627259437,-74.42074158947497
Guinea-Bissau,Africa,Rural,2012,32.26,Unhealthy,4,12.047750788070472,-14.949924057207486
Central African Republic,Africa,Urban,2012,32.47,Unhealthy,4,6.572299164266934,20.461832981489685
Liberia,Africa,Rural,2012,32.64,Unhealthy,4,6.451957665318154,-9.319832618453036
Benin,Africa,Cities,2012,32.65,Unhealthy,4,9.635612234306965,2.3266146447462805
Gabon,Africa,Cities,2012,32.7,Unhealthy,4,-0.5864465779017811,11.7887417210203
Peru,Americas,Cities,2012,32.95,Unhealthy,4,-9.107149627259437,-74.42074158947497
Uganda,Africa,Urban,2012,32.99,Unhealthy,4,1.274231547393379,32.36866536956964
Azerbaijan,Europe,Towns,2012,33.05,Unhealthy,4,40.28666184095767,47.54784166502395
Cabo Verde,Africa,Towns,2012,33.08,Unhealthy,4,15.95330551583823,-23.956544022658164
Sao Tome and Principe,Africa,Total,2012,33.16,Unhealthy,4,0.4438400918547908,6.724216359640079
Iran (Islamic Republic of),Eastern Mediterranean,Cities,2012,33.2,Unhealthy,4,32.52733594154731,54.44087560381349
Cabo Verde,Africa,Urban,2012,33.45,Unhealthy,4,15.95330551583823,-23.956544022658164
Azerbaijan,Europe,Total,2012,33.58,Unhealthy,4,40.28666184095767,47.54784166502395
Liberia,Africa,Towns,2012,33.63,Unhealthy,4,6.451957665318154,-9.319832618453036
North Macedonia,Europe,Total,2012,33.88,Unhealthy,4,41.59519155835769,21.680595783449295
Bosnia and Herzegovina,Europe,Total,2012,34.06,Unhealthy,4,44.171474332882234,17.77489156905741
Congo,Africa,Cities,2012,34.16,Unhealthy,4,-0.836992413922509,15.221142337405276
Cabo Verde,Africa,Cities,2012,34.17,Unhealthy,4,15.95330551583823,-23.956544022658164
Togo,Africa,Towns,2012,34.36,Unhealthy,4,8.520779784822718,0.963859659570673
Togo,Africa,Rural,2012,34.48,Unhealthy,4,8.520779784822718,0.963859659570673
Central African Republic,Africa,Cities,2012,34.63,Unhealthy,4,6.572299164266934,20.461832981489685
Turkmenistan,Europe,Cities,2012,34.65,Unhealthy,4,39.12547070992735,59.44642235988091
Gambia,Africa,Rural,2012,34.82,Unhealthy,4,13.450953489963174,-15.396323337399142
Kazakhstan,Europe,Total,2012,34.82,Unhealthy,4,48.36167091449599,67.24550262218885
Democratic Republic of the Congo,Africa,Towns,2012,34.88,Unhealthy,4,-2.865488031406876,23.63774723807929
Rwanda,Africa,Towns,2012,34.99,Unhealthy,4,-1.9903249497732192,29.919982880348805
Rwanda,Africa,Rural,2012,35.16,Hazardous,5,-1.9903249497732192,29.919982880348805
Guinea-Bissau,Africa,Towns,2012,35.2,Hazardous,5,12.047750788070472,-14.949924057207486
Guinea-Bissau,Africa,Total,2012,35.24,Hazardous,5,12.047750788070472,-14.949924057207486
Turkmenistan,Europe,Urban,2012,35.31,Hazardous,5,39.12547070992735,59.44642235988091
Rwanda,Africa,Total,2012,35.33,Hazardous,5,-1.9903249497732192,29.919982880348805
Rwanda,Africa,Urban,2012,35.39,Hazardous,5,-1.9903249497732192,29.919982880348805
Gambia,Africa,Towns,2012,35.46,Hazardous,5,13.450953489963174,-15.396323337399142
Liberia,Africa,Total,2012,35.5,Hazardous,5,6.451957665318154,-9.319832618453036
Sao Tome and Principe,Africa,Urban,2012,35.58,Hazardous,5,0.4438400918547908,6.724216359640079
Turkmenistan,Europe,Total,2012,35.6,Hazardous,5,39.12547070992735,59.44642235988091
Turkmenistan,Europe,Rural,2012,35.66,Hazardous,5,39.12547070992735,59.44642235988091
Congo,Africa,Urban,2012,35.68,Hazardous,5,-0.836992413922509,15.221142337405276
Azerbaijan,Europe,Urban,2012,35.72,Hazardous,5,40.28666184095767,47.54784166502395
Sao Tome and Principe,Africa,Cities,2012,35.8,Hazardous,5,0.4438400918547908,6.724216359640079
Guinea,Africa,Rural,2012,35.81,Hazardous,5,10.437318748803067,-10.934245987592456
Togo,Africa,Total,2012,35.96,Hazardous,5,8.520779784822718,0.963859659570673
Oman,Eastern Mediterranean,Rural,2012,36.14,Hazardous,5,20.585775129520002,56.06213064290028
Mauritania,Africa,Rural,2012,36.33,Hazardous,5,20.22069376776787,-10.369916735172332
Senegal,Africa,Rural,2012,36.34,Hazardous,5,14.364811093175101,-14.469447947453547
Iraq,Eastern Mediterranean,Rural,2012,36.42,Hazardous,5,33.00966640245123,43.77367610039911
Mali,Africa,Rural,2012,36.58,Hazardous,5,17.31513901451203,-3.5904730091616717
Bosnia and Herzegovina,Europe,Towns,2012,36.58,Hazardous,5,44.171474332882234,17.77489156905741
Oman,Eastern Mediterranean,Towns,2012,36.6,Hazardous,5,20.585775129520002,56.06213064290028
Guinea,Africa,Towns,2012,36.63,Hazardous,5,10.437318748803067,-10.934245987592456
Oman,Eastern Mediterranean,Total,2012,36.91,Hazardous,5,20.585775129520002,56.06213064290028
Iraq,Eastern Mediterranean,Towns,2012,36.98,Hazardous,5,33.00966640245123,43.77367610039911
Azerbaijan,Europe,Cities,2012,37.08,Hazardous,5,40.28666184095767,47.54784166502395
Cote d'Ivoire,Africa,Towns,2012,37.28,Hazardous,5,7.625878368311423,-5.569102942735855
Cote d'Ivoire,Africa,Rural,2012,37.6,Hazardous,5,7.625878368311423,-5.569102942735855
Rwanda,Africa,Cities,2012,37.73,Hazardous,5,-1.9903249497732192,29.919982880348805
Democratic Republic of the Congo,Africa,Urban,2012,37.74,Hazardous,5,-2.865488031406876,23.63774723807929
Togo,Africa,Urban,2012,37.76,Hazardous,5,8.520779784822718,0.963859659570673
Turkmenistan,Europe,Towns,2012,37.85,Hazardous,5,39.12547070992735,59.44642235988091
Mali,Africa,Towns,2012,38.21,Hazardous,5,17.31513901451203,-3.5904730091616717
Senegal,Africa,Towns,2012,38.22,Hazardous,5,14.364811093175101,-14.469447947453547
Armenia,Europe,Rural,2012,38.28,Hazardous,5,40.28732777342889,44.938311801133466
Oman,Eastern Mediterranean,Urban,2012,38.45,Hazardous,5,20.585775129520002,56.06213064290028
Congo,Africa,Towns,2012,38.45,Hazardous,5,-0.836992413922509,15.221142337405276
Guinea,Africa,Total,2012,38.56,Hazardous,5,10.437318748803067,-10.934245987592456
Iraq,Eastern Mediterranean,Total,2012,38.57,Hazardous,5,33.00966640245123,43.77367610039911
Sierra Leone,Africa,Rural,2012,38.73,Hazardous,5,8.56249232471683,-11.792611849827932
Bosnia and Herzegovina,Europe,Urban,2012,38.94,Hazardous,5,44.171474332882234,17.77489156905741
Senegal,Africa,Total,2012,38.98,Hazardous,5,14.364811093175101,-14.469447947453547
Gambia,Africa,Total,2012,38.99,Hazardous,5,13.450953489963174,-15.396323337399142
North Macedonia,Europe,Urban,2012,39.06,Hazardous,5,41.59519155835769,21.680595783449295
Democratic Republic of the Congo,Africa,Cities,2012,39.07,Hazardous,5,-2.865488031406876,23.63774723807929
Uganda,Africa,Cities,2012,39.14,Hazardous,5,1.274231547393379,32.36866536956964
Burkina Faso,Africa,Rural,2012,39.15,Hazardous,5,12.27072624878599,-1.7611383121238744
Togo,Africa,Cities,2012,39.28,Hazardous,5,8.520779784822718,0.963859659570673
Nepal,South-East Asia,Rural,2012,39.43,Hazardous,5,28.258042513952084,83.94684442534752
Burkina Faso,Africa,Towns,2012,39.64,Hazardous,5,12.27072624878599,-1.7611383121238744
Mali,Africa,Total,2012,39.79,Hazardous,5,17.31513901451203,-3.5904730091616717
Oman,Eastern Mediterranean,Cities,2012,39.99,Hazardous,5,20.585775129520002,56.06213064290028
Bahamas,Americas,Cities,2012,4.93,Low,1,24.280018782810973,-76.59016033266911
Liberia,Africa,Urban,2012,40.01,Hazardous,5,6.451957665318154,-9.319832618453036
Mauritania,Africa,Towns,2012,40.12,Hazardous,5,20.22069376776787,-10.369916735172332
Sierra Leone,Africa,Towns,2012,40.2,Hazardous,5,8.56249232471683,-11.792611849827932
Guinea-Bissau,Africa,Urban,2012,40.27,Hazardous,5,12.047750788070472,-14.949924057207486
Nepal,South-East Asia,Total,2012,40.44,Hazardous,5,28.258042513952084,83.94684442534752
Chad,Africa,Rural,2012,40.65,Hazardous,5,15.275359409769381,18.634997495747648
United Arab Emirates,Eastern Mediterranean,Cities,2012,40.91,Hazardous,5,23.905320327121004,54.29266977356909
United Arab Emirates,Eastern Mediterranean,Urban,2012,40.93,Hazardous,5,23.905320327121004,54.29266977356909
United Arab Emirates,Eastern Mediterranean,Towns,2012,40.95,Hazardous,5,23.905320327121004,54.29266977356909
Sierra Leone,Africa,Total,2012,41.1,Hazardous,5,8.56249232471683,-11.792611849827932
Burkina Faso,Africa,Total,2012,41.17,Hazardous,5,12.27072624878599,-1.7611383121238744
Cote d'Ivoire,Africa,Total,2012,41.19,Hazardous,5,7.625878368311423,-5.569102942735855
Yemen,Eastern Mediterranean,Rural,2012,41.22,Hazardous,5,15.91728068185997,47.567787255202546
Gambia,Africa,Urban,2012,41.23,Hazardous,5,13.450953489963174,-15.396323337399142
Liberia,Africa,Cities,2012,41.35,Hazardous,5,6.451957665318154,-9.319832618453036
Ghana,Africa,Rural,2012,41.4,Hazardous,5,7.947699712584653,-1.2169896404332603
Nepal,South-East Asia,Towns,2012,41.43,Hazardous,5,28.258042513952084,83.94684442534752
Nepal,South-East Asia,Urban,2012,41.45,Hazardous,5,28.258042513952084,83.94684442534752
Nepal,South-East Asia,Cities,2012,41.47,Hazardous,5,28.258042513952084,83.94684442534752
Kazakhstan,Europe,Towns,2012,41.63,Hazardous,5,48.36167091449599,67.24550262218885
